event_id,ts,video_rel,false_trigger,notes,reviewed_at,species,movement,count
439,2025-10-15 15:48:55,25  10  14  10  40\439.mp4,0,,2026-01-28T13:10:12,Chinook,Down,1.0
439,2025-10-15 15:48:55,25  10  14  10  40\439.mp4,0,,2026-01-28T13:10:12,Chinook,Up,1.0
440,2025-10-15 15:50:33,25  10  14  10  40\440.mp4,0,,2026-01-28T13:10:37,Chinook,Stay,1.0
440,2025-10-15 15:50:33,25  10  14  10  40\440.mp4,0,,2026-01-28T13:10:37,Chinook,Up,1.0
441,2025-10-15 15:51:23,25  10  14  10  40\441.mp4,0,,2026-01-28T13:11:07,Chinook,Down,1.0
441,2025-10-15 15:51:23,25  10  14  10  40\441.mp4,0,,2026-01-28T13:11:07,Chinook,Stay,1.0
442,2025-10-15 16:00:18,25  10  14  10  40\442.mp4,0,,2026-01-28T13:11:31,Chinook,Up,1.0
443,2025-10-15 16:01:47,25  10  14  10  40\443.mp4,0,,2026-01-28T13:11:53,Chinook,Up,1.0
444,2025-10-15 16:03:37,25  10  14  10  40\444.mp4,0,,2026-01-28T13:12:09,Chinook,Up,1.0
445,2025-10-15 16:10:47,25  10  14  10  40\445.mp4,0,,2026-01-28T13:12:21,Chinook,Up,1.0
446,2025-10-15 16:16:18,25  10  14  10  40\446.mp4,0,,2026-01-28T13:12:34,Chinook,Up,1.0
447,2025-10-15 16:17:59,25  10  14  10  40\447.mp4,0,,2026-01-28T13:12:50,Chinook,Stay,1.0
448,2025-10-15 16:19:44,25  10  14  10  40\448.mp4,0,,2026-01-28T13:13:06,Chinook,Up,1.0
449,2025-10-15 16:21:32,25  10  14  10  40\449.mp4,0,,2026-01-28T13:13:21,Chinook,Up,1.0
450,2025-10-15 16:22:44,25  10  14  10  40\450.mp4,0,,2026-01-28T13:13:35,Chinook,Up,1.0
451,2025-10-15 16:24:18,25  10  14  10  40\451.mp4,0,,2026-01-28T13:13:48,Chinook,Up,1.0
452,2025-10-15 16:25:25,25  10  14  10  40\452.mp4,0,A,2026-01-28T13:14:41,Chinook,Stay,1.0
452,2025-10-15 16:25:25,25  10  14  10  40\452.mp4,0,A,2026-01-28T13:14:41,Chinook,Up,1.0
453,2025-10-15 16:29:59,25  10  14  10  40\453.mp4,0,,2026-01-28T13:14:37,Chinook,Up,1.0
454,2025-10-15 16:32:35,,0,,2026-01-28T13:14:45,Non fish,Stay,1.0
455,2025-10-15 16:32:40,25  10  14  10  40\455.mp4,0,,2026-01-28T13:15:02,Chinook,Down,1.0
456,2025-10-15 16:33:00,,0,,2026-01-28T13:15:06,Non fish,Stay,1.0
457,2025-10-15 16:33:06,25  10  14  10  40\457.mp4,0,,2026-01-28T13:15:23,Chinook,Up,2.0
458,2025-10-15 16:34:24,25  10  14  10  40\458.mp4,0,,2026-01-28T13:15:40,Chinook,Stay,1.0
459,2025-10-15 16:35:38,25  10  14  10  40\459.mp4,0,,2026-01-28T13:15:53,Chinook,Up,1.0
460,2025-10-15 16:41:03,25  10  14  10  40\460.mp4,0,,2026-01-28T13:16:06,Chinook,Up,1.0
461,2025-10-15 16:46:09,25  10  14  10  40\461.mp4,0,,2026-01-28T13:16:21,Chinook,Up,1.0
462,2025-10-15 16:48:03,25  10  14  10  40\462.mp4,0,,2026-01-28T13:16:34,Chinook,Up,2.0
463,2025-10-15 16:52:20,,0,,2026-01-28T13:16:38,Non fish,Stay,1.0
464,2025-10-15 16:52:26,25  10  14  10  40\464.mp4,0,,2026-01-28T13:16:57,Chinook,Up,3.0
465,2025-10-15 16:53:04,25  10  14  10  40\465.mp4,0,,2026-01-28T13:17:12,Chinook,Stay,1.0
465,2025-10-15 16:53:04,25  10  14  10  40\465.mp4,0,,2026-01-28T13:17:12,Chinook,Up,1.0
466,2025-10-15 16:54:53,25  10  14  10  40\466.mp4,0,,2026-01-28T13:17:26,Chinook,Up,1.0
467,2025-10-15 16:55:35,25  10  14  10  40\467.mp4,0,,2026-01-28T13:17:40,Chinook,Up,1.0
468,2025-10-15 16:58:16,25  10  14  10  40\468.mp4,0,,2026-01-28T13:18:00,Chinook,Stay,1.0
469,2025-10-15 16:58:37,25  10  14  10  40\469.mp4,0,,2026-01-28T13:18:14,Chinook,Up,2.0
470,2025-10-15 16:59:37,,0,,2026-01-28T13:18:17,Non fish,Stay,1.0
471,2025-10-15 16:59:42,25  10  14  10  40\471.mp4,0,,2026-01-28T13:18:35,Chinook,Down,1.0
472,2025-10-15 16:59:54,25  10  14  10  40\472.mp4,0,,2026-01-28T13:18:47,Chinook,Down,1.0
473,2025-10-15 17:00:33,25  10  14  10  40\473.mp4,0,,2026-01-28T13:19:00,Chinook,Up,1.0
474,2025-10-15 17:00:59,25  10  14  10  40\474.mp4,0,,2026-01-28T13:19:13,Chinook,Up,1.0
475,2025-10-15 17:01:42,25  10  14  10  40\475.mp4,0,,2026-01-28T13:19:30,Chinook,Stay,1.0
476,2025-10-15 17:02:13,25  10  14  10  40\476.mp4,0,,2026-01-28T13:19:44,Chinook,Up,1.0
477,2025-10-15 17:02:36,25  10  14  10  40\477.mp4,0,,2026-01-28T13:20:00,Chinook,Up,1.0
478,2025-10-15 17:04:36,25  10  14  10  40\478.mp4,0,,2026-01-28T13:20:15,Chinook,Down,1.0
479,2025-10-15 17:07:36,25  10  14  10  40\479.mp4,0,A,2026-01-28T13:20:37,Chinook,Stay,1.0
479,2025-10-15 17:07:36,25  10  14  10  40\479.mp4,0,A,2026-01-28T13:20:37,Chinook,Up,1.0
480,2025-10-15 17:09:56,25  10  14  10  40\480.mp4,0,,2026-01-28T13:20:54,Chinook,Up,1.0
481,2025-10-15 17:11:11,25  10  14  10  40\481.mp4,0,,2026-01-28T13:21:09,Chinook,Up,1.0
482,2025-10-15 17:12:10,25  10  14  10  40\482.mp4,0,,2026-01-28T13:21:24,Chinook,Up,1.0
483,2025-10-15 17:12:33,25  10  14  10  40\483.mp4,0,,2026-01-28T13:21:39,Chinook,Stay,1.0
484,2025-10-15 17:13:11,25  10  14  10  40\484.mp4,0,,2026-01-28T13:22:57,Chinook,Stay,1.0
484,2025-10-15 17:13:11,25  10  14  10  40\484.mp4,0,,2026-01-28T13:22:57,Chinook,Up,1.0
485,2025-10-15 17:17:38,25  10  14  10  40\485.mp4,0,,2026-01-28T13:22:17,Chinook,Up,1.0
486,2025-10-15 17:20:52,25  10  14  10  40\486.mp4,0,,2026-01-28T13:22:37,Chinook,Stay,1.0
487,2025-10-15 17:25:26,25  10  14  10  40\487.mp4,0,,2026-01-28T13:22:52,Chinook,Up,1.0
488,2025-10-15 17:31:43,25  10  14  10  40\488.mp4,0,,2026-01-28T13:23:13,Chinook,Up,1.0
489,2025-10-15 17:32:34,25  10  14  10  40\489.mp4,0,,2026-01-28T13:23:27,Chinook,Up,2.0
490,2025-10-15 17:35:47,25  10  14  10  40\490.mp4,0,,2026-01-28T13:23:42,Chinook,Up,1.0
491,2025-10-15 17:40:50,25  10  14  10  40\491.mp4,0,,2026-01-28T13:23:55,Chinook,Up,1.0
492,2025-10-15 17:44:27,25  10  14  10  40\492.mp4,0,,2026-01-28T13:24:09,Chinook,Up,1.0
493,2025-10-15 17:44:58,,0,,2026-01-28T13:24:13,Non fish,Stay,1.0
494,2025-10-15 17:45:06,25  10  14  10  40\494.mp4,0,,2026-01-28T13:24:43,Chinook,Up,2.0
495,2025-10-15 17:47:04,25  10  14  10  40\495.mp4,0,,2026-01-28T13:25:00,Chinook,Down,1.0
496,2025-10-15 17:52:36,25  10  14  10  40\496.mp4,0,,2026-01-28T13:25:13,Chinook,Up,1.0
497,2025-10-15 17:53:07,25  10  14  10  40\497.mp4,0,,2026-01-28T13:25:28,Chinook,Up,1.0
498,2025-10-15 17:56:45,,0,,2026-01-28T13:25:31,Non fish,Stay,1.0
499,2025-10-15 17:56:55,,0,,2026-01-28T13:25:34,Non fish,Stay,1.0
500,2025-10-15 17:56:59,25  10  14  10  40\500.mp4,0,,2026-01-28T13:25:54,Chinook,Down,1.0
500,2025-10-15 17:56:59,25  10  14  10  40\500.mp4,0,,2026-01-28T13:25:54,Chinook,Up,1.0
501,2025-10-15 18:02:04,25  10  14  10  40\501.mp4,0,,2026-01-28T13:26:14,Chinook,Up,1.0
502,2025-10-15 18:08:17,25  10  14  10  40\502.mp4,0,,2026-01-28T13:26:28,Chinook,Up,1.0
503,2025-10-15 18:13:21,25  10  14  10  40\503.mp4,0,,2026-01-28T13:26:47,Chinook,Up,1.0
504,2025-10-15 18:15:39,25  10  14  10  40\504.mp4,0,,2026-01-28T13:27:04,Chinook,Stay,1.0
504,2025-10-15 18:15:39,25  10  14  10  40\504.mp4,0,,2026-01-28T13:27:04,Chinook,Up,1.0
505,2025-10-15 18:15:56,25  10  14  10  40\505.mp4,0,,2026-01-28T13:27:18,Chinook,Stay,1.0
505,2025-10-15 18:15:56,25  10  14  10  40\505.mp4,0,,2026-01-28T13:27:18,Chinook,Up,1.0
506,2025-10-15 18:18:58,25  10  14  10  40\506.mp4,0,,2026-01-28T13:28:04,Chinook,Stay,2.0
507,2025-10-15 18:23:41,25  10  14  10  40\507.mp4,0,,2026-01-28T13:27:59,Chinook,Stay,1.0
507,2025-10-15 18:23:41,25  10  14  10  40\507.mp4,0,,2026-01-28T13:27:59,Chinook,Up,1.0
508,2025-10-15 18:27:29,25  10  14  10  40\508.mp4,0,,2026-01-28T13:28:22,Chinook,Up,1.0
509,2025-10-15 18:32:30,25  10  14  10  40\509.mp4,0,,2026-01-28T13:29:03,Coho,Up,1.0
510,2025-10-15 18:33:29,25  10  14  10  40\510.mp4,0,,2026-01-28T13:29:47,Chinook,Up,1.0
511,2025-10-15 18:38:37,25  10  14  10  40\511.mp4,0,,2026-01-28T13:30:01,Chinook,Up,1.0
512,2025-10-15 18:44:22,25  10  14  10  40\512.mp4,0,,2026-01-28T13:30:42,Chinook,Up,1.0
513,2025-10-15 18:50:09,25  10  14  10  40\513.mp4,0,,2026-01-28T13:30:58,Chinook,Up,1.0
514,2025-10-15 18:53:48,,0,,2026-01-28T13:31:01,Non fish,Stay,1.0
515,2025-10-15 18:53:56,25  10  14  10  40\515.mp4,0,,2026-01-28T13:31:19,Chinook,Up,2.0
516,2025-10-15 18:55:48,25  10  14  10  40\516.mp4,0,,2026-01-28T13:31:38,Chinook,Stay,1.0
516,2025-10-15 18:55:48,25  10  14  10  40\516.mp4,0,,2026-01-28T13:31:38,Chinook,Up,1.0
517,2025-10-15 18:56:02,25  10  14  10  40\517.mp4,0,,2026-01-28T13:31:49,Chinook,Up,1.0
518,2025-10-15 18:56:48,25  10  14  10  40\518.mp4,0,,2026-01-28T13:32:07,Chinook,Stay,1.0
519,2025-10-15 19:00:32,25  10  14  10  40\519.mp4,0,L,2026-01-28T13:32:34,Chinook,Stay,1.0
519,2025-10-15 19:00:32,25  10  14  10  40\519.mp4,0,L,2026-01-28T13:32:34,Chinook,Up,1.0
520,2025-10-15 19:02:24,25  10  14  10  40\520.mp4,0,,2026-01-28T13:32:53,Chinook,Stay,1.0
521,2025-10-15 19:05:51,25  10  14  10  40\521.mp4,0,,2026-01-28T13:33:13,Chinook,Stay,1.0
522,2025-10-15 19:07:54,25  10  14  10  40\522.mp4,0,,2026-01-28T13:33:30,Chinook,Stay,1.0
523,2025-10-15 19:22:11,25  10  14  10  40\523.mp4,0,,2026-01-28T13:33:45,Chinook,Down,1.0
524,2025-10-15 19:22:32,25  10  14  10  40\524.mp4,0,,2026-01-28T13:34:02,Chinook,Up,1.0
525,2025-10-15 19:23:12,25  10  14  10  40\525.mp4,0,,2026-01-28T13:34:20,Chinook,Stay,1.0
526,2025-10-15 19:33:18,25  10  14  10  40\526.mp4,0,,2026-01-28T13:34:35,Chinook,Stay,1.0
526,2025-10-15 19:33:18,25  10  14  10  40\526.mp4,0,,2026-01-28T13:34:35,Chinook,Up,1.0
527,2025-10-15 19:35:00,25  10  14  10  40\527.mp4,0,,2026-01-28T13:34:53,Chinook,Stay,1.0
528,2025-10-15 19:36:56,25  10  14  10  40\528.mp4,0,,2026-01-28T13:35:10,Chinook,Down,1.0
528,2025-10-15 19:36:56,25  10  14  10  40\528.mp4,0,,2026-01-28T13:35:10,Chinook,Up,1.0
529,2025-10-15 19:37:22,25  10  14  10  40\529.mp4,0,,2026-01-28T13:35:27,Chinook,Stay,1.0
530,2025-10-15 19:39:26,25  10  14  10  40\530.mp4,0,,2026-01-28T13:35:43,Chinook,Down,1.0
531,2025-10-15 19:39:53,25  10  14  10  40\531.mp4,0,,2026-01-28T13:36:02,Chinook,Stay,1.0
532,2025-10-15 19:58:17,25  10  14  10  40\532.mp4,0,L,2026-01-30T11:11:07,Chinook,Stay,1.0
532,2025-10-15 19:58:17,25  10  14  10  40\532.mp4,0,L,2026-01-30T11:11:07,Unknown,Up,1.0
533,2025-10-15 20:02:29,25  10  14  10  40\533.mp4,0,,2026-01-28T13:36:41,Chinook,Up,1.0
534,2025-10-15 20:02:53,25  10  14  10  40\534.mp4,0,,2026-01-28T13:36:58,Chinook,Stay,1.0
535,2025-10-15 20:07:44,25  10  14  10  40\535.mp4,0,,2026-01-28T13:37:14,Chinook,Down,1.0
536,2025-10-15 20:08:13,25  10  14  10  40\536.mp4,0,,2026-01-28T13:37:31,Chinook,Stay,1.0
537,2025-10-15 20:19:28,25  10  14  10  40\537.mp4,0,,2026-01-28T13:37:46,Chinook,Down,1.0
538,2025-10-15 20:20:21,25  10  14  10  40\538.mp4,0,,2026-01-28T13:38:03,Chinook,Stay,1.0
539,2025-10-15 20:26:30,25  10  14  10  40\539.mp4,0,A,2026-01-28T13:38:29,Chinook,Down,1.0
539,2025-10-15 20:26:30,25  10  14  10  40\539.mp4,0,A,2026-01-28T13:38:29,Chinook,Stay,1.0
540,2025-10-15 20:31:17,25  10  14  10  40\540.mp4,0,,2026-01-28T13:38:48,Chinook,Stay,2.0
540,2025-10-15 20:31:17,25  10  14  10  40\540.mp4,0,,2026-01-28T13:38:48,Chinook,Up,1.0
541,2025-10-15 20:35:16,25  10  14  10  40\541.mp4,0,A,2026-01-28T13:39:52,Chinook,Stay,2.0
542,2025-10-15 20:39:43,25  10  14  10  40\542.mp4,0,,2026-01-28T13:39:28,Chinook,Stay,1.0
543,2025-10-15 20:56:49,25  10  14  10  40\543.mp4,0,,2026-01-28T13:39:45,Chinook,Up,1.0
544,2025-10-15 21:00:34,25  10  14  10  40\544.mp4,0,,2026-01-28T13:40:18,Chinook,Up,1.0
545,2025-10-15 22:27:37,25  10  14  10  40\545.mp4,0,,2026-01-28T13:40:33,Chinook,Up,1.0
546,2025-10-15 23:06:32,25  10  14  10  40\546.mp4,0,,2026-01-28T13:40:53,Non fish,Down,1.0
547,2025-10-15 23:11:06,25  10  14  10  40\547.mp4,0,,2026-01-28T13:41:12,Chinook,Up,1.0
548,2025-10-15 23:15:31,25  10  14  10  40\548.mp4,0,,2026-01-28T13:41:31,Chinook,Up,1.0
549,2025-10-16 00:10:07,,0,,2026-01-28T13:41:36,Non fish,Stay,1.0
550,2025-10-16 00:10:21,25  10  14  10  40\550.mp4,0,,2026-01-28T13:41:53,Chinook,Down,1.0
551,2025-10-16 00:49:06,25  10  14  10  40\551.mp4,0,,2026-01-28T13:42:13,Chinook,Up,1.0
552,2025-10-16 00:56:59,25  10  14  10  40\552.mp4,0,,2026-01-30T11:28:45,Chinook,Up,1.0
553,2025-10-16 01:42:16,25  10  14  10  40\553.mp4,0,,2026-01-28T13:42:58,Chinook,Up,1.0
554,2025-10-16 03:46:07,25  10  14  10  40\554.mp4,0,,2026-01-28T13:43:23,Rainbow,Up,1.0
555,2025-10-16 07:47:34,25  10  14  10  40\555.mp4,0,T,2026-01-28T13:43:42,Chinook,Stay,1.0
556,2025-10-16 07:59:28,25  10  14  10  40\556.mp4,0,T,2026-01-28T13:44:00,Chinook,Down,1.0
557,2025-10-16 07:59:47,25  10  14  10  40\557.mp4,0,T,2026-01-28T13:44:18,Chinook,Up,1.0
558,2025-10-16 08:33:19,25  10  14  10  40\558.mp4,0,T,2026-01-28T13:44:40,Chinook,Stay,1.0
559,2025-10-16 08:44:18,25  10  14  10  40\559.mp4,0,T,2026-01-28T13:44:57,Chinook,Up,1.0
560,2025-10-16 08:59:40,,0,,2026-01-28T13:45:01,Non fish,Stay,1.0
561,2025-10-16 08:59:51,25  10  14  10  40\561.mp4,0,T,2026-01-28T13:45:28,Chinook,Down,1.0
562,2025-10-16 09:24:01,25  10  14  10  40\562.mp4,0,T,2026-01-28T13:46:03,Rainbow,Up,1.0
563,2025-10-16 09:37:40,25  10  14  10  40\563.mp4,0,T,2026-01-28T13:46:28,Chinook,Stay,1.0
564,2025-10-16 10:41:34,25  10  14  10  40\564.mp4,0,T,2026-01-28T13:46:52,Chinook,Down,1.0
565,2025-10-16 10:47:27,25  10  14  10  40\565.mp4,0,T,2026-01-28T13:47:15,Chinook,Stay,1.0
566,2025-10-16 10:50:05,25  10  14  10  40\566.mp4,0,T,2026-01-28T13:47:39,Chinook,Down,1.0
567,2025-10-16 11:13:23,25  10  14  10  40\567.mp4,0,T,2026-01-28T13:48:02,Chinook,Down,1.0
568,2025-10-16 11:14:45,25  10  14  10  40\568.mp4,0,T,2026-01-28T13:48:27,Chinook,Up,1.0
569,2025-10-16 11:16:12,25  10  14  10  40\569.mp4,0,T,2026-01-30T11:29:13,Rainbow,Down,1.0
570,2025-10-16 11:18:34,25  10  14  10  40\570.mp4,0,T,2026-01-28T13:49:15,Rainbow,Up,1.0
571,2025-10-16 11:18:52,25  10  14  10  40\571.mp4,0,,2026-01-28T13:49:52,Non fish,Down,1.0
572,2025-10-16 11:25:40,,0,,2026-01-28T13:49:57,Non fish,Stay,1.0
573,2025-10-16 11:25:53,25  10  14  10  40\573.mp4,0,,2026-01-28T13:50:22,Chinook,Down,1.0
574,2025-10-16 11:44:21,25  10  14  10  40\574.mp4,0,,2026-01-28T13:50:39,Chinook,Up,1.0
575,2025-10-16 11:47:07,,0,,2026-01-28T13:50:44,Non fish,Stay,1.0
576,2025-10-16 11:47:20,25  10  14  10  40\576.mp4,0,,2026-01-28T13:51:02,Chinook,Stay,1.0
577,2025-10-16 11:54:56,25  10  14  10  40\577.mp4,0,,2026-01-28T13:51:17,Chinook,Up,1.0
578,2025-10-16 11:58:51,25  10  14  10  40\578.mp4,0,,2026-01-28T13:51:34,Chinook,Stay,1.0
579,2025-10-16 12:08:08,25  10  14  10  40\579.mp4,0,,2026-01-28T13:51:48,Chinook,Up,1.0
580,2025-10-16 12:17:39,25  10  14  10  40\580.mp4,0,,2026-01-28T13:52:02,Chinook,Up,1.0
581,2025-10-16 12:47:57,25  10  14  10  40\581.mp4,0,,2026-01-28T13:52:17,Chinook,Down,1.0
582,2025-10-16 12:48:44,25  10  14  10  40\582.mp4,0,,2026-01-28T13:52:32,Chinook,Up,1.0
583,2025-10-16 12:54:33,25  10  14  10  40\583.mp4,0,,2026-01-28T13:52:47,Chinook,Up,1.0
584,2025-10-16 13:00:07,25  10  14  10  40\584.mp4,0,,2026-01-28T13:53:03,Chinook,Stay,1.0
585,2025-10-16 13:09:40,25  10  14  10  40\585.mp4,0,,2026-01-28T13:53:18,Chinook,Up,1.0
586,2025-10-16 13:27:03,25  10  14  10  40\586.mp4,0,,2026-01-28T13:53:31,Chinook,Up,1.0
587,2025-10-16 13:30:08,25  10  14  10  40\587.mp4,0,,2026-01-28T13:53:55,Chinook,Stay,1.0
588,2025-10-16 13:38:37,25  10  14  10  40\588.mp4,0,,2026-01-28T13:54:09,Chinook,Up,1.0
589,2025-10-16 13:45:46,25  10  14  10  40\589.mp4,0,,2026-01-28T13:54:23,Chinook,Up,1.0
590,2025-10-16 13:46:11,25  10  14  10  40\590.mp4,0,,2026-01-28T13:54:37,Chinook,Up,1.0
591,2025-10-16 13:47:09,25  10  14  10  40\591.mp4,0,,2026-01-28T13:54:53,Chinook,Down,1.0
592,2025-10-16 13:50:10,25  10  14  10  40\592.mp4,0,,2026-01-28T14:03:01,Chinook,Stay,1.0
593,2025-10-16 13:51:59,25  10  14  10  40\593.mp4,0,,2026-01-28T14:03:16,Chinook,Up,1.0
594,2025-10-16 14:09:48,25  10  14  10  40\594.mp4,0,,2026-01-28T14:03:38,Chinook,Up,1.0
595,2025-10-16 14:11:29,25  10  14  10  40\595.mp4,0,,2026-01-28T14:04:23,Chinook,Stay,1.0
596,2025-10-16 14:11:55,25  10  14  10  40\596.mp4,0,,2026-01-28T14:04:40,Chinook,Down,1.0
597,2025-10-16 14:12:25,25  10  14  10  40\597.mp4,0,,2026-01-28T14:04:57,Chinook,Up,1.0
598,2025-10-16 14:19:33,25  10  14  10  40\598.mp4,0,,2026-01-28T14:05:28,Chinook,Up,1.0
599,2025-10-16 14:22:15,25  10  14  10  40\599.mp4,0,,2026-01-28T14:06:42,Chinook,Up,1.0
600,2025-10-16 14:41:06,25  10  14  10  40\600.mp4,0,,2026-01-28T14:06:58,Chinook,Up,1.0
601,2025-10-16 14:57:36,25  10  14  10  40\601.mp4,0,,2026-01-28T14:11:33,Chinook,Up,1.0
602,2025-10-16 14:58:05,25  10  14  10  40\602.mp4,0,,2026-01-28T14:11:47,Chinook,Up,1.0
603,2025-10-16 14:58:44,25  10  14  10  40\603.mp4,0,,2026-01-28T14:12:02,Chinook,Up,1.0
604,2025-10-16 15:02:18,25  10  14  10  40\604.mp4,0,,2026-01-28T14:12:18,Chinook,Down,1.0
605,2025-10-16 15:02:33,25  10  14  10  40\605.mp4,0,,2026-01-28T14:12:32,Chinook,Stay,1.0
606,2025-10-16 15:04:51,25  10  14  10  40\606.mp4,0,,2026-01-28T14:12:48,Chinook,Stay,1.0
606,2025-10-16 15:04:51,25  10  14  10  40\606.mp4,0,,2026-01-28T14:12:48,Chinook,Up,1.0
607,2025-10-16 15:07:29,25  10  14  10  40\607.mp4,0,,2026-01-28T14:13:03,Chinook,Down,1.0
608,2025-10-16 15:07:52,25  10  14  10  40\608.mp4,0,,2026-01-28T14:13:18,Chinook,Down,1.0
608,2025-10-16 15:07:52,25  10  14  10  40\608.mp4,0,,2026-01-28T14:13:18,Chinook,Up,1.0
609,2025-10-16 15:08:23,25  10  14  10  40\609.mp4,0,,2026-01-28T14:13:32,Chinook,Up,1.0
610,2025-10-16 15:18:37,25  10  14  10  40\610.mp4,0,,2026-01-28T14:13:45,Chinook,Up,1.0
611,2025-10-16 15:19:07,25  10  14  10  40\611.mp4,0,,2026-01-28T14:14:00,Chinook,Up,1.0
612,2025-10-16 15:25:17,25  10  14  10  40\612.mp4,0,,2026-01-28T14:14:14,Chinook,Stay,1.0
613,2025-10-16 15:34:49,25  10  14  10  40\613.mp4,0,,2026-01-28T14:14:32,Chinook,Down,1.0
614,2025-10-16 15:36:04,25  10  14  10  40\614.mp4,0,,2026-01-28T14:14:58,Non fish,Down,1.0
615,2025-10-16 15:46:34,25  10  14  10  40\615.mp4,0,,2026-01-28T14:15:14,Chinook,Down,1.0
616,2025-10-16 15:47:05,,0,,2026-01-28T14:15:18,Non fish,Stay,1.0
617,2025-10-16 15:47:07,25  10  14  10  40\617.mp4,0,,2026-01-28T14:15:33,Chinook,Down,1.0
618,2025-10-16 15:48:41,25  10  14  10  40\618.mp4,0,,2026-01-28T14:15:47,Chinook,Down,1.0
618,2025-10-16 15:48:41,25  10  14  10  40\618.mp4,0,,2026-01-28T14:15:47,Chinook,Up,1.0
619,2025-10-16 15:50:23,25  10  14  10  40\619.mp4,0,,2026-01-28T14:16:02,Chinook,Up,1.0
620,2025-10-16 15:54:11,25  10  14  10  40\620.mp4,0,,2026-01-28T14:16:20,Chinook,Stay,1.0
621,2025-10-16 16:00:54,25  10  14  10  40\621.mp4,0,,2026-01-28T14:16:35,Chinook,Down,1.0
622,2025-10-16 16:02:01,25  10  14  10  40\622.mp4,0,,2026-01-28T14:17:10,Chinook,Down,1.0
623,2025-10-16 16:03:28,25  10  14  10  40\623.mp4,0,,2026-01-28T14:17:29,Chinook,Up,1.0
624,2025-10-16 16:04:04,25  10  14  10  40\624.mp4,0,,2026-01-28T14:17:58,Non fish,Down,1.0
625,2025-10-16 16:06:02,25  10  14  10  40\625.mp4,0,,2026-01-28T14:18:20,Chinook,Stay,2.0
626,2025-10-16 16:07:02,,0,,2026-01-28T14:18:25,Non fish,Stay,1.0
627,2025-10-16 16:07:03,25  10  14  10  40\627.mp4,0,,2026-01-28T14:18:50,Chinook,Down,1.0
627,2025-10-16 16:07:03,25  10  14  10  40\627.mp4,0,,2026-01-28T14:18:50,Chinook,Up,2.0
628,2025-10-16 16:11:22,25  10  14  10  40\628.mp4,0,,2026-01-28T14:19:14,Chinook,Down,1.0
628,2025-10-16 16:11:22,25  10  14  10  40\628.mp4,0,,2026-01-28T14:19:14,Chinook,Stay,1.0
629,2025-10-16 16:23:46,25  10  14  10  40\629.mp4,0,,2026-01-28T14:19:40,Chinook,Up,1.0
630,2025-10-16 16:24:55,25  10  14  10  40\630.mp4,0,,2026-01-28T14:20:00,Chinook,Up,1.0
631,2025-10-16 16:33:49,,0,,2026-01-28T14:20:04,Non fish,Stay,1.0
632,2025-10-16 16:33:51,25  10  14  10  40\632.mp4,0,,2026-01-28T14:21:38,Chinook,Up,1.0
633,2025-10-16 16:34:30,25  10  14  10  40\633.mp4,0,,2026-01-28T14:21:54,Chinook,Stay,1.0
634,2025-10-16 16:45:10,25  10  14  10  40\634.mp4,0,,2026-01-28T14:22:10,Chinook,Down,1.0
634,2025-10-16 16:45:10,25  10  14  10  40\634.mp4,0,,2026-01-28T14:22:10,Chinook,Up,1.0
635,2025-10-16 16:46:38,,0,,2026-01-28T14:22:15,Non fish,Stay,1.0
636,2025-10-16 16:46:42,25  10  14  10  40\636.mp4,0,,2026-01-28T14:22:41,Chinook,Stay,1.0
636,2025-10-16 16:46:42,25  10  14  10  40\636.mp4,0,,2026-01-28T14:22:41,Chinook,Up,1.0
637,2025-10-16 16:56:14,25  10  14  10  40\637.mp4,0,,2026-01-28T14:22:56,Chinook,Stay,1.0
637,2025-10-16 16:56:14,25  10  14  10  40\637.mp4,0,,2026-01-28T14:22:56,Chinook,Up,1.0
638,2025-10-16 17:00:33,25  10  14  10  40\638.mp4,0,,2026-01-28T14:23:11,Chinook,Stay,1.0
638,2025-10-16 17:00:33,25  10  14  10  40\638.mp4,0,,2026-01-28T14:23:11,Chinook,Up,2.0
639,2025-10-16 17:02:09,25  10  14  10  40\639.mp4,0,,2026-01-28T14:23:27,Chinook,Stay,1.0
640,2025-10-16 17:02:24,25  10  14  10  40\640.mp4,0,,2026-01-28T14:23:36,Chinook,Up,1.0
641,2025-10-16 17:04:12,25  10  14  10  40\641.mp4,0,,2026-01-28T14:23:54,Chinook,Stay,1.0
642,2025-10-16 17:07:16,,0,,2026-01-28T14:23:57,Non fish,Stay,1.0
643,2025-10-16 17:07:30,25  10  14  10  40\643.mp4,0,,2026-01-28T14:24:15,Chinook,Stay,1.0
643,2025-10-16 17:07:30,25  10  14  10  40\643.mp4,0,,2026-01-28T14:24:15,Chinook,Up,1.0
644,2025-10-16 17:07:49,25  10  14  10  40\644.mp4,0,,2026-01-28T14:24:27,Chinook,Up,1.0
645,2025-10-16 17:09:44,25  10  14  10  40\645.mp4,0,,2026-01-28T14:24:41,Chinook,Up,1.0
646,2025-10-16 17:10:09,,0,,2026-01-28T14:24:44,Non fish,Stay,1.0
647,2025-10-16 17:10:17,25  10  14  10  40\647.mp4,0,,2026-01-28T14:24:59,Chinook,Down,1.0
648,2025-10-16 17:11:09,25  10  14  10  40\648.mp4,0,,2026-01-28T14:25:15,Chinook,Stay,1.0
649,2025-10-16 17:11:36,,0,,2026-01-28T14:25:18,Non fish,Stay,1.0
