DateTime,storyindex,Depth,Length,Framedepth,Dir,Attrib,Sort,Graphic,Image,speed,calclength,Direction,sortname,calspeed,framepos
2025-08-05 15:10,17,45,714,80,FALSE,101,2,,,,27,Down,Not Fish,0.71,8
2025-08-05 15:12,17,45,999,79,TRUE,102,2,,,,27,Up,Not Fish,0.99,8
2025-08-05 15:33,17,45,602,81,TRUE,103,2,,,,27,Up,Not Fish,0.6,7
2025-08-05 15:33,17,45,904,81,FALSE,104,2,,,,27,Down,Not Fish,0.9,7
2025-08-05 15:33,17,52,3428,39,FALSE,105,2,,,,31,Down,Not Fish,3.42,29
2025-08-05 15:33,17,45,2971,80,TRUE,106,2,,,,27,Up,Not Fish,2.97,8
2025-08-05 15:33,17,45,1156,81,FALSE,107,2,,,,27,Down,Not Fish,1.15,7
2025-08-05 15:33,17,45,1102,81,FALSE,108,2,,,,27,Down,Not Fish,1.1,7
2025-08-05 15:34,17,45,190,81,FALSE,109,2,,,,27,Down,Not Fish,0.19,7
2025-08-05 15:34,17,45,888,81,TRUE,110,2,,,,27,Up,Not Fish,0.88,7
2025-08-05 16:10,17,45,2966,81,FALSE,111,2,,,,27,Down,Not Fish,2.96,7
2025-08-05 16:10,17,45,1061,80,FALSE,112,2,,,,27,Down,Not Fish,1.06,8
2025-08-05 16:11,17,45,3116,79,TRUE,113,2,,,,27,Up,Not Fish,3.11,8
2025-08-05 16:11,17,45,109,81,FALSE,114,2,,,,27,Down,Not Fish,0.1,7
2025-08-05 16:17,17,45,761,81,TRUE,115,2,,,,27,Up,Not Fish,0.76,7
2025-08-05 16:25,17,45,1110,47,TRUE,116,2,,,,27,Up,Not Fish,1.11,25
2025-08-05 16:26,17,57,1666,41,TRUE,117,2,,,,34,Up,Not Fish,1.66,28
2025-08-05 16:50,17,42,2857,71,FALSE,118,2,,,,25,Down,Not Fish,2.85,12
2025-08-05 17:06,17,52,3571,65,TRUE,119,2,,,,31,Up,Not Fish,3.57,15
2025-08-05 18:01,17,42,793,70,TRUE,120,20,,,,25,Up,Non-Salmonid,0.79,13
2025-08-05 18:01,0,42,0,0,FALSE,0,20,,,,25,Down,Non-Salmonid,0,49
2025-08-05 18:17,17,45,4285,79,TRUE,121,2,,,,27,Up,Not Fish,4.28,8
2025-08-05 20:50,17,45,2142,80,FALSE,122,2,,,,27,Down,Not Fish,2.14,8
2025-08-05 20:50,17,45,2142,80,FALSE,123,2,,,,27,Down,Not Fish,2.14,8
2025-08-05 20:51,17,45,1523,81,TRUE,124,2,,,,27,Up,Not Fish,1.52,7
2025-08-05 20:51,17,45,882,81,TRUE,125,2,,,,27,Up,Not Fish,0.88,7
2025-08-05 20:52,17,45,3214,81,FALSE,126,2,,,,27,Down,Not Fish,3.21,7
2025-08-05 20:52,17,45,595,81,FALSE,127,2,,,,27,Down,Not Fish,0.59,7
2025-08-05 20:53,17,45,952,81,FALSE,128,2,,,,27,Down,Not Fish,0.95,7
2025-08-05 20:53,17,45,2981,81,TRUE,129,2,,,,27,Up,Not Fish,2.98,7
2025-08-05 20:53,17,45,3809,81,FALSE,130,2,,,,27,Down,Not Fish,3.8,7
2025-08-05 20:54,17,45,1076,80,FALSE,131,2,,,,27,Down,Not Fish,1.07,8
2025-08-05 20:55,17,45,1785,80,FALSE,132,2,,,,27,Down,Not Fish,1.78,8
2025-08-05 21:10,17,87,1607,76,FALSE,133,2,,,,52,Down,Not Fish,1.6,10
2025-08-06 3:21,17,60,1031,60,FALSE,134,2,,,,36,Down,Not Fish,1.03,18
2025-08-06 6:03,17,45,1428,81,TRUE,135,2,,,,27,Up,Not Fish,1.42,7
2025-08-06 6:17,17,45,2380,80,TRUE,136,2,,,,27,Up,Not Fish,2.38,8
2025-08-06 7:24,17,45,1836,80,TRUE,137,2,,,,27,Up,Not Fish,1.83,8
2025-08-06 7:25,17,45,1360,81,TRUE,138,2,,,,27,Up,Not Fish,1.36,7
2025-08-06 7:30,17,45,1836,81,FALSE,139,2,,,,27,Down,Not Fish,1.83,7
2025-08-06 7:33,17,45,3809,81,FALSE,140,2,,,,27,Down,Not Fish,3.8,7
2025-08-06 11:35,17,45,1523,80,TRUE,141,2,,,,27,Up,Not Fish,1.52,8
2025-08-06 11:35,17,45,872,80,TRUE,142,2,,,,27,Up,Not Fish,0.87,8
2025-08-06 11:36,17,45,1428,80,TRUE,143,2,,,,27,Up,Not Fish,1.42,8
2025-08-06 11:36,17,45,3095,79,TRUE,144,2,,,,27,Up,Not Fish,3.09,8
2025-08-06 11:37,17,45,4285,81,TRUE,145,2,,,,27,Up,Not Fish,4.28,7
2025-08-06 11:42,17,45,-2653,80,FALSE,146,2,,,,27,Down,Not Fish,-2.65,8
2025-08-06 11:45,17,45,3047,81,TRUE,147,2,,,,27,Up,Not Fish,3.04,7
2025-08-06 11:47,17,70,2380,41,TRUE,148,2,,,,42,Up,Not Fish,2.38,28
2025-08-06 11:48,17,45,127,81,FALSE,149,2,,,,27,Down,Not Fish,0.12,7
2025-08-06 11:49,17,45,178,81,FALSE,150,2,,,,27,Down,Not Fish,0.17,7
2025-08-06 11:54,17,45,3265,80,TRUE,151,2,,,,27,Up,Not Fish,3.26,8
2025-08-06 12:07,17,45,1999,81,FALSE,152,2,,,,27,Down,Not Fish,1.99,7
2025-08-06 12:32,17,45,1360,80,TRUE,153,2,,,,27,Up,Not Fish,1.36,8
2025-08-06 12:33,17,45,1607,80,TRUE,154,2,,,,27,Up,Not Fish,1.6,8
2025-08-06 12:33,17,45,833,80,TRUE,155,2,,,,27,Up,Not Fish,0.83,8
2025-08-06 12:34,17,45,1666,79,TRUE,156,2,,,,27,Up,Not Fish,1.66,8
2025-08-06 12:53,17,45,4285,81,TRUE,157,2,,,,27,Up,Not Fish,4.28,7
2025-08-06 12:57,17,45,979,80,FALSE,158,2,,,,27,Down,Not Fish,0.97,8
2025-08-06 13:01,17,45,3809,81,FALSE,159,2,,,,27,Down,Not Fish,3.8,7
2025-08-06 13:02,17,45,4285,81,FALSE,160,2,,,,27,Down,Not Fish,4.28,7
2025-08-06 13:14,17,45,2380,79,FALSE,161,2,,,,27,Down,Not Fish,2.38,8
2025-08-06 13:15,17,45,536,81,FALSE,162,2,,,,27,Down,Not Fish,0.53,7
2025-08-06 13:19,17,45,1501,81,TRUE,163,2,,,,27,Up,Not Fish,1.5,7
2025-08-06 13:24,17,45,2857,80,FALSE,164,2,,,,27,Down,Not Fish,2.85,8
2025-08-06 13:25,17,45,408,81,FALSE,165,2,,,,27,Down,Not Fish,0.4,7
2025-08-06 13:26,17,45,3095,81,TRUE,166,2,,,,27,Up,Not Fish,3.09,7
2025-08-06 13:33,17,45,3571,81,FALSE,167,2,,,,27,Down,Not Fish,3.57,7
2025-08-06 13:36,17,45,1122,81,TRUE,168,2,,,,27,Up,Not Fish,1.12,7
2025-08-06 14:10,17,45,1714,81,TRUE,169,2,,,,27,Up,Not Fish,1.71,7
2025-08-06 14:10,17,45,1836,81,TRUE,170,2,,,,27,Up,Not Fish,1.83,7
2025-08-06 14:12,17,45,4285,81,FALSE,171,2,,,,27,Down,Not Fish,4.28,7
2025-08-06 14:12,17,45,1190,81,TRUE,172,2,,,,27,Up,Not Fish,1.19,7
2025-08-06 14:25,17,45,2889,81,FALSE,173,2,,,,27,Down,Not Fish,2.88,7
2025-08-06 14:27,17,45,1534,81,FALSE,174,2,,,,27,Down,Not Fish,1.53,7
2025-08-06 14:29,17,45,2911,81,TRUE,175,2,,,,27,Up,Not Fish,2.91,7
2025-08-06 14:29,17,45,1632,80,FALSE,176,2,,,,27,Down,Not Fish,1.63,8
2025-08-06 14:36,17,45,1523,81,TRUE,177,2,,,,27,Up,Not Fish,1.52,7
2025-08-06 14:36,17,45,761,80,TRUE,178,2,,,,27,Up,Not Fish,0.76,8
2025-08-06 14:36,17,45,1523,80,TRUE,179,2,,,,27,Up,Not Fish,1.52,8
2025-08-06 14:37,17,45,627,80,TRUE,180,2,,,,27,Up,Not Fish,0.62,8
2025-08-06 14:38,17,45,1666,79,TRUE,181,2,,,,27,Up,Not Fish,1.66,8
2025-08-06 14:39,17,45,952,81,FALSE,182,2,,,,27,Down,Not Fish,0.95,7
2025-08-06 14:39,17,45,1031,79,TRUE,183,2,,,,27,Up,Not Fish,1.03,8
2025-08-06 14:42,17,45,809,80,FALSE,184,2,,,,27,Down,Not Fish,0.8,8
2025-08-06 14:42,17,45,1648,80,FALSE,185,2,,,,27,Down,Not Fish,1.64,8
2025-08-06 14:43,17,45,2857,80,FALSE,186,2,,,,27,Down,Not Fish,2.85,8
2025-08-06 14:43,17,45,3428,80,FALSE,187,2,,,,27,Down,Not Fish,3.42,8
2025-08-06 14:43,17,45,1904,80,TRUE,188,2,,,,27,Up,Not Fish,1.9,8
2025-08-06 14:43,17,45,765,80,FALSE,189,2,,,,27,Down,Not Fish,0.76,8
2025-08-06 14:44,17,45,1714,80,TRUE,190,2,,,,27,Up,Not Fish,1.71,8
2025-08-06 14:45,17,45,2857,81,FALSE,191,2,,,,27,Down,Not Fish,2.85,7
2025-08-06 14:45,17,45,644,79,FALSE,192,2,,,,27,Down,Not Fish,0.64,8
2025-08-06 14:45,17,45,884,80,TRUE,193,2,,,,27,Up,Not Fish,0.88,8
2025-08-06 14:45,17,45,510,81,TRUE,194,2,,,,27,Up,Not Fish,0.51,7
2025-08-06 14:46,17,45,864,80,TRUE,195,2,,,,27,Up,Not Fish,0.86,8
2025-08-06 14:46,17,45,273,81,TRUE,196,2,,,,27,Up,Not Fish,0.27,7
2025-08-06 14:46,17,45,1596,81,FALSE,197,2,,,,27,Down,Not Fish,1.59,7
2025-08-06 14:47,17,45,602,80,FALSE,198,2,,,,27,Down,Not Fish,0.6,8
2025-08-06 14:47,17,45,1285,80,FALSE,199,2,,,,27,Down,Not Fish,1.28,8
2025-08-06 14:47,17,45,571,80,FALSE,200,2,,,,27,Down,Not Fish,0.57,8
2025-08-06 14:47,17,45,761,80,FALSE,201,2,,,,27,Down,Not Fish,0.76,8
2025-08-06 14:47,17,45,1904,80,TRUE,202,2,,,,27,Up,Not Fish,1.9,8
2025-08-06 14:47,17,45,1360,80,FALSE,203,2,,,,27,Down,Not Fish,1.36,8
2025-08-06 14:48,17,45,1745,81,FALSE,204,2,,,,27,Down,Not Fish,1.74,7
2025-08-06 14:48,17,45,1648,81,TRUE,205,2,,,,27,Up,Not Fish,1.64,7
2025-08-06 14:48,17,45,714,81,FALSE,206,2,,,,27,Down,Not Fish,0.71,7
2025-08-06 16:55,17,45,5714,80,TRUE,207,2,,,,27,Up,Not Fish,5.71,8
2025-08-06 17:11,17,50,987,75,FALSE,208,2,,,,30,Down,Not Fish,0.98,10
2025-08-06 17:38,17,45,1471,81,TRUE,209,2,,,,27,Up,Not Fish,1.47,7
2025-08-06 17:39,17,45,1211,81,FALSE,210,2,,,,27,Down,Not Fish,1.21,7
2025-08-06 17:39,17,45,4285,81,FALSE,211,2,,,,27,Down,Not Fish,4.28,7
2025-08-06 17:39,17,45,624,81,TRUE,212,2,,,,27,Up,Not Fish,0.62,7
2025-08-06 17:40,17,45,2897,81,FALSE,213,2,,,,27,Down,Not Fish,2.89,7
2025-08-06 17:44,17,45,735,81,TRUE,214,2,,,,27,Up,Not Fish,0.73,7
2025-08-06 17:44,17,45,1237,81,FALSE,215,2,,,,27,Down,Not Fish,1.23,7
2025-08-06 17:44,17,45,1517,81,TRUE,216,2,,,,27,Up,Not Fish,1.51,7
2025-08-06 17:45,17,45,308,81,TRUE,217,2,,,,27,Up,Not Fish,0.3,7
2025-08-06 17:46,17,45,503,81,TRUE,218,2,,,,27,Up,Not Fish,0.5,7
2025-08-06 17:47,17,45,1122,81,FALSE,219,2,,,,27,Down,Not Fish,1.12,7
2025-08-06 17:51,17,45,2981,81,FALSE,220,2,,,,27,Down,Not Fish,2.98,7
2025-08-06 17:51,17,45,1836,79,TRUE,221,2,,,,27,Up,Not Fish,1.83,8
2025-08-06 17:51,17,45,428,81,TRUE,222,2,,,,27,Up,Not Fish,0.42,7
2025-08-06 21:51,17,45,3095,81,FALSE,223,2,,,,27,Down,Not Fish,3.09,7
2025-08-06 22:01,17,45,1469,81,FALSE,224,2,,,,27,Down,Not Fish,1.46,7
2025-08-06 22:01,17,45,568,80,TRUE,225,2,,,,27,Up,Not Fish,0.56,8
2025-08-06 22:01,17,45,4285,81,FALSE,226,2,,,,27,Down,Not Fish,4.28,7
2025-08-06 22:04,17,45,2380,81,FALSE,227,2,,,,27,Down,Not Fish,2.38,7
2025-08-06 22:04,17,46,2857,81,FALSE,228,2,,,,27,Down,Not Fish,2.85,7
2025-08-07 1:11,17,130,581,49,TRUE,229,2,,,,78,Up,Not Fish,0.58,24
2025-08-07 1:38,17,45,1071,81,FALSE,230,2,,,,27,Down,Not Fish,1.07,7
2025-08-07 1:51,17,45,362,81,FALSE,231,2,,,,27,Down,Not Fish,0.36,7
2025-08-07 2:13,17,42,3142,71,FALSE,232,2,,,,25,Down,Not Fish,3.14,12
2025-08-07 2:32,17,45,2142,79,TRUE,233,2,,,,27,Up,Not Fish,2.14,8
2025-08-07 2:38,17,45,3428,81,TRUE,234,2,,,,27,Up,Not Fish,3.42,7
2025-08-07 13:34,17,67,3095,51,FALSE,235,2,,,,40,Down,Not Fish,3.09,23
2025-08-07 17:11,17,102,725,32,FALSE,236,2,,,,61,Down,Not Fish,0.72,32
2025-08-07 17:21,17,55,790,87,FALSE,237,2,,,,33,Down,Not Fish,0.79,4
2025-08-07 19:16,17,45,1714,49,FALSE,238,2,,,,27,Down,Not Fish,1.71,24
2025-08-07 19:16,17,62,306,85,FALSE,239,2,,,,37,Down,Not Fish,0.3,5
2025-08-07 21:22,17,47,505,79,FALSE,240,2,,,,28,Down,Not Fish,0.5,8
2025-08-08 0:07,17,45,497,86,FALSE,241,2,,,,27,Down,Not Fish,0.49,5
2025-08-09 7:33,18,70,-2619,78,FALSE,1,2,,,,42,Down,Not Fish,-2.61,9
2025-08-10 16:41,18,57,1031,74,FALSE,2,2,,,,34,Down,Not Fish,1.03,11
2025-08-11 12:38,18,60,856,19,FALSE,3,2,,,,36,Down,Not Fish,0.85,39
2025-08-11 13:09,18,110,627,12,FALSE,4,2,,,,66,Down,Not Fish,0.62,42
2025-08-12 4:49,18,155,499,79,FALSE,5,2,,,,93,Down,Not Fish,0.49,8
2025-08-12 16:55,18,50,1456,86,FALSE,6,2,,,,30,Down,Not Fish,1.45,5
2025-08-12 19:53,18,179,238,78,FALSE,7,2,,,,107,Down,Not Fish,0.23,9
2025-08-12 19:54,18,131,510,69,FALSE,8,2,,,,78,Down,Not Fish,0.51,13
2025-08-12 19:56,18,160,1269,32,FALSE,9,2,,,,96,Down,Not Fish,1.26,32
2025-08-12 20:17,18,40,476,23,FALSE,10,2,,,,24,Down,Not Fish,0.47,37
2025-08-13 4:53,18,55,2981,34,FALSE,11,2,,,,33,Down,Not Fish,2.98,31
2025-08-13 4:57,18,39,1286,12,FALSE,12,2,,,,23,Down,Not Fish,1.28,42
2025-08-13 4:57,18,55,515,90,FALSE,13,2,,,,33,Down,Not Fish,0.51,3
2025-08-13 5:22,18,83,2832,25,FALSE,14,2,,,,49,Down,Not Fish,2.83,36
2025-08-13 5:23,18,179,692,78,FALSE,15,2,,,,107,Down,Not Fish,0.69,9
2025-08-13 5:27,18,170,843,78,FALSE,16,2,,,,102,Down,Not Fish,0.84,9
2025-08-13 5:28,18,160,809,79,FALSE,17,2,,,,96,Down,Not Fish,0.8,8
2025-08-13 5:28,18,145,1071,80,FALSE,18,2,,,,87,Down,Not Fish,1.07,8
2025-08-13 5:32,18,55,1061,15,TRUE,19,2,,,,33,Up,Not Fish,1.06,41
2025-08-13 5:34,18,54,510,12,FALSE,20,2,,,,32,Down,Not Fish,0.51,42
2025-08-13 5:49,18,180,-544,78,FALSE,21,2,,,,108,Down,Not Fish,-0.54,9
2025-08-13 5:53,18,180,3214,78,FALSE,22,2,,,,108,Down,Not Fish,3.21,9
2025-08-13 5:53,18,170,-17,79,TRUE,23,2,,,,102,Up,Not Fish,-0.01,8
2025-08-13 6:46,18,57,1047,87,FALSE,24,2,,,,34,Down,Not Fish,1.04,4
2025-08-13 12:07,18,45,952,61,FALSE,25,2,,,,27,Down,Not Fish,0.95,18
2025-08-16 18:17,18,45,158,92,TRUE,26,2,,,,27,Up,Not Fish,0.15,2
2025-08-17 5:27,18,42,713,19,FALSE,27,2,,,,25,Down,Not Fish,0.71,39
2025-08-18 0:07,18,145,952,77,FALSE,28,2,,,,87,Down,Not Fish,0.95,9
2025-08-18 1:15,18,75,640,35,FALSE,29,2,,,,45,Down,Not Fish,0.64,31
2025-08-18 1:21,18,65,5714,22,TRUE,30,2,,,,39,Up,Not Fish,5.71,37
2025-08-18 2:27,18,80,3571,8,TRUE,31,2,,,,48,Up,Not Fish,3.57,44
2025-08-18 2:46,18,75,3095,8,FALSE,32,2,,,,45,Down,Not Fish,3.09,44
2025-08-18 2:47,18,75,1596,8,FALSE,33,2,,,,45,Down,Not Fish,1.59,44
2025-08-18 2:51,18,70,2380,8,TRUE,34,2,,,,42,Up,Not Fish,2.38,44
2025-08-18 2:58,18,75,3174,8,FALSE,35,2,,,,45,Down,Not Fish,3.17,44
2025-08-18 3:03,18,80,749,8,TRUE,36,2,,,,48,Up,Not Fish,0.74,44
2025-08-18 3:18,18,75,2142,8,FALSE,37,2,,,,45,Down,Not Fish,2.14,44
2025-08-18 3:19,18,85,3025,8,FALSE,38,2,,,,51,Down,Not Fish,3.02,44
2025-08-18 3:29,18,70,1047,8,FALSE,39,2,,,,42,Down,Not Fish,1.04,44
2025-08-18 3:36,18,75,904,8,FALSE,40,2,,,,45,Down,Not Fish,0.9,44
2025-08-18 3:41,18,45,2986,10,FALSE,41,2,,,,27,Down,Not Fish,2.98,43
2025-08-18 3:42,18,70,2981,8,TRUE,42,2,,,,42,Up,Not Fish,2.98,44
2025-08-18 3:49,18,80,4285,8,FALSE,43,2,,,,48,Down,Not Fish,4.28,44
2025-08-18 3:57,18,95,1578,9,FALSE,44,2,,,,57,Down,Not Fish,1.57,44
2025-08-18 3:58,18,80,1587,9,FALSE,45,2,,,,48,Down,Not Fish,1.58,44
2025-08-18 4:03,18,80,882,7,FALSE,46,2,,,,48,Down,Not Fish,0.88,45
2025-08-18 5:26,18,75,1999,7,TRUE,47,2,,,,45,Up,Not Fish,1.99,45
2025-08-18 5:34,18,65,-1905,9,FALSE,48,2,,,,39,Down,Not Fish,-1.9,44
2025-08-18 5:45,18,70,1904,8,FALSE,49,2,,,,42,Down,Not Fish,1.9,44
2025-08-18 5:54,18,70,1360,8,FALSE,50,2,,,,42,Down,Not Fish,1.36,44
2025-08-18 5:59,18,40,884,6,FALSE,51,2,,,,24,Down,Not Fish,0.88,45
2025-08-18 6:01,18,50,3047,9,FALSE,52,2,,,,30,Down,Not Fish,3.04,44
2025-08-18 6:16,18,80,2857,8,FALSE,53,2,,,,48,Down,Not Fish,2.85,44
2025-08-18 6:19,18,50,1428,9,FALSE,54,2,,,,30,Down,Not Fish,1.42,44
2025-08-18 6:26,18,90,872,8,FALSE,55,2,,,,54,Down,Not Fish,0.87,44
2025-08-18 6:36,18,70,1428,8,FALSE,56,2,,,,42,Down,Not Fish,1.42,44
2025-08-21 9:07,19,99,2500,69,FALSE,1,2,,,,59,Down,Not Fish,2.5,13
2025-08-21 9:08,19,97,238,73,FALSE,2,2,,,,58,Down,Not Fish,0.23,11
2025-08-21 9:08,19,47,1745,68,FALSE,3,2,,,,28,Down,Not Fish,1.74,14
2025-08-21 9:09,19,99,784,69,FALSE,4,2,,,,59,Down,Not Fish,0.78,13
2025-08-21 9:10,19,150,3428,75,FALSE,5,2,,,,90,Down,Not Fish,3.42,10
2025-08-21 9:11,19,70,626,84,TRUE,6,2,,,,42,Up,Not Fish,0.62,6
2025-08-21 9:12,19,70,674,83,FALSE,7,2,,,,42,Down,Not Fish,0.67,6
2025-08-21 9:12,19,65,-2449,83,FALSE,8,2,,,,39,Down,Not Fish,-2.44,6
2025-08-21 9:21,19,50,2952,8,FALSE,9,2,,,,30,Down,Not Fish,2.95,44
2025-08-21 11:46,19,40,4285,27,TRUE,10,2,,,,24,Up,Not Fish,4.28,35
2025-08-21 14:43,19,205,211,57,TRUE,11,11,,,,123,Up,Chinook,0.21,20
2025-08-21 15:04,19,210,198,52,TRUE,12,11,,,,126,Up,Chinook,0.19,22
2025-08-21 15:10,19,85,979,69,TRUE,13,7,,,,51,Up,Brown,0.97,13
2025-08-21 19:12,19,55,1428,90,FALSE,14,2,,,,33,Down,Not Fish,1.42,3
2025-08-21 19:12,19,50,602,88,FALSE,15,2,,,,30,Down,Not Fish,0.6,4
2025-08-21 20:03,19,190,467,69,TRUE,16,11,,,,114,Up,Chinook,0.46,13
2025-08-22 5:35,19,50,1745,85,FALSE,17,2,,,,30,Down,Not Fish,1.74,5
2025-08-22 7:55,19,205,127,61,TRUE,18,2,,?,,123,Up,Not Fish,0.12,18
2025-08-22 8:38,19,202,166,69,TRUE,19,2,,?J,,121,Up,Not Fish,0.16,13
2025-08-22 8:47,19,147,365,58,TRUE,20,2,,,,88,Up,Not Fish,0.36,19
2025-08-22 9:55,19,227,545,44,TRUE,21,2,,,,136,Up,Not Fish,0.54,26
2025-08-22 10:14,19,155,582,74,TRUE,22,2,,4,,93,Up,Not Fish,0.58,11
2025-08-22 10:49,19,55,1309,90,TRUE,23,2,,,,33,Up,Not Fish,1.3,3
2025-08-22 10:50,19,42,1142,50,TRUE,24,2,,,,25,Up,Not Fish,1.14,23
2025-08-22 10:52,19,202,227,63,TRUE,25,2,,,,121,Up,Not Fish,0.22,16
2025-08-22 12:01,19,70,428,82,TRUE,26,4,,,,42,Up,Rainbow,0.42,7
2025-08-22 13:29,19,190,213,71,TRUE,27,11,,,,114,Up,Chinook,0.21,12
2025-08-22 13:58,19,225,423,71,TRUE,28,11,,,,135,Up,Chinook,0.42,12
2025-08-22 15:54,19,110,144,71,TRUE,29,11,,¢,,66,Up,Chinook,0.14,12
2025-08-22 18:49,19,205,112,71,TRUE,30,11,,Sf?,,123,Up,Chinook,0.11,12
2025-08-22 22:00,19,155,238,77,TRUE,31,11,,,,93,Up,Chinook,0.23,9
2025-08-22 22:23,19,75,195,84,TRUE,32,4,,,,45,Up,Rainbow,0.19,6
2025-08-23 2:30,19,160,267,81,TRUE,33,11,,,,96,Up,Chinook,0.26,7
2025-08-23 4:49,19,57,270,17,FALSE,34,2,,,,34,Down,Not Fish,0.27,40
2025-08-23 5:16,19,205,321,74,TRUE,35,11,,,,123,Up,Chinook,0.32,11
2025-08-23 6:25,19,210,217,68,TRUE,36,11,,,,126,Up,Chinook,0.21,14
2025-08-23 6:26,19,190,166,73,TRUE,37,11,,,,114,Up,Chinook,0.16,11
2025-08-23 6:28,19,152,260,75,FALSE,38,2,,Ê?,,91,Down,Not Fish,0.26,10
2025-08-23 6:28,19,135,225,80,FALSE,39,11,,? ?,,81,Down,Chinook,0.22,8
2025-08-23 6:36,19,187,141,64,TRUE,40,11,,"""",,112,Up,Chinook,0.14,16
2025-08-23 8:32,19,205,350,76,TRUE,41,11,,,,123,Up,Chinook,0.35,10
2025-08-23 8:39,19,200,110,64,TRUE,42,11,,ü!-,,120,Up,Chinook,0.11,16
2025-08-23 8:59,19,190,571,60,TRUE,43,11,,,,114,Up,Chinook,0.57,18
2025-08-23 9:00,19,190,127,70,TRUE,44,11,,"f""G",,114,Up,Chinook,0.12,13
2025-08-23 9:37,19,205,373,48,TRUE,45,11,,,,123,Up,Chinook,0.37,24
2025-08-23 9:46,19,60,329,82,TRUE,46,7,,,,36,Up,Brown,0.32,7
2025-08-23 9:47,19,175,714,67,TRUE,47,11,,,,105,Up,Chinook,0.71,14
2025-08-23 10:18,19,102,188,79,TRUE,48,7,,,,61,Up,Brown,0.18,8
2025-08-23 10:19,19,82,237,75,FALSE,49,7,,,,49,Down,Brown,0.23,10
2025-08-23 10:20,19,105,233,55,TRUE,50,7,,,,63,Up,Brown,0.23,21
2025-08-23 10:30,19,142,150,70,TRUE,51,7,,,,85,Up,Brown,0.15,13
2025-08-23 10:30,19,110,248,75,FALSE,52,7,,,,66,Down,Brown,0.24,10
2025-08-23 10:34,19,50,888,78,TRUE,53,2,,,,30,Up,Not Fish,0.88,9
2025-08-23 10:37,19,135,308,63,TRUE,54,7,,,,81,Up,Brown,0.3,16
2025-08-23 10:38,19,107,257,76,FALSE,55,2,,,,64,Down,Not Fish,0.25,10
2025-08-23 10:38,19,127,292,59,TRUE,56,7,,,,76,Up,Brown,0.29,19
2025-08-23 10:47,19,72,576,72,TRUE,57,2,,,,43,Up,Not Fish,0.57,12
2025-08-23 10:47,19,72,308,57,FALSE,58,2,,,,43,Down,Not Fish,0.3,20
2025-08-23 10:48,19,72,463,53,TRUE,59,4,,,,43,Up,Rainbow,0.46,22
2025-08-23 10:48,0,72,0,0,FALSE,0,4,,,,43,Down,Rainbow,0,49
2025-08-23 11:26,19,110,166,80,TRUE,60,9,,,,66,Up,Clip Atlantic,0.16,8
2025-08-23 11:59,19,202,299,66,TRUE,61,11,,"H
",,121,Up,Chinook,0.29,15
2025-08-23 12:14,19,187,256,66,TRUE,62,11,,,,112,Up,Chinook,0.25,15
2025-08-23 12:19,19,67,693,80,TRUE,63,7,,,,40,Up,Brown,0.69,8
2025-08-23 12:19,0,67,0,0,FALSE,0,7,,,,40,Down,Brown,0,49
2025-08-23 12:20,19,65,194,85,TRUE,64,7,,,,39,Up,Brown,0.19,5
2025-08-23 12:20,0,65,0,0,FALSE,0,7,,,,39,Down,Brown,0,49
2025-08-23 12:21,19,70,299,83,TRUE,65,7,,,,42,Up,Brown,0.29,6
2025-08-23 12:31,19,107,571,74,TRUE,66,11,,,,64,Up,Chinook,0.57,11
2025-08-23 13:38,19,205,228,73,TRUE,67,11,,6,,123,Up,Chinook,0.22,11
2025-08-23 13:58,19,40,693,85,TRUE,68,1,,,,24,Up,Salmonid,0.69,5
2025-08-23 13:58,0,40,0,0,FALSE,0,1,,,,24,Down,Salmonid,0,49
2025-08-23 14:26,19,192,521,62,TRUE,69,11,,,,115,Up,Chinook,0.52,17
2025-08-23 15:14,19,165,888,80,TRUE,70,11,,,,99,Up,Chinook,0.88,8
2025-08-23 15:23,19,210,318,28,TRUE,71,11,,,,126,Up,Chinook,0.31,34
2025-08-23 15:30,19,60,952,82,TRUE,72,4,,,,36,Up,Rainbow,0.95,7
2025-08-23 15:30,19,50,209,82,FALSE,73,4,,,,30,Down,Rainbow,0.2,7
2025-08-23 15:31,19,57,555,78,TRUE,74,4,,,,34,Up,Rainbow,0.55,9
2025-08-23 17:05,19,45,790,48,TRUE,75,4,,,,27,Up,Rainbow,0.79,24
2025-08-23 17:06,19,42,314,61,TRUE,76,4,,,,25,Up,Rainbow,0.31,18
2025-08-23 17:06,0,42,0,0,FALSE,0,4,,,,25,Down,Rainbow,0,49
2025-08-23 17:07,19,40,302,78,FALSE,78,2,,,,24,Down,Not Fish,0.3,9
2025-08-23 17:07,19,47,449,73,TRUE,79,4,,,,28,Up,Rainbow,0.44,11
2025-08-23 17:07,0,47,0,0,FALSE,0,4,,,,28,Down,Rainbow,0,49
2025-08-23 17:09,19,45,284,77,TRUE,80,2,,,,27,Up,Not Fish,0.28,9
2025-08-23 17:10,19,45,348,78,TRUE,81,4,,,,27,Up,Rainbow,0.34,9
2025-08-23 17:42,19,55,765,71,TRUE,82,2,,,,33,Up,Not Fish,0.76,12
2025-08-23 17:42,19,52,248,68,TRUE,83,4,,,,31,Up,Rainbow,0.24,14
2025-08-23 17:42,19,57,576,68,TRUE,84,4,,,,34,Up,Rainbow,0.57,14
